country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Germany,1993,DEU,81486771.0,2206290854718.0,0.0043292785994708,2.2239983081817627e-06,0.6304499506950378,0.0513733327388763,24.17570304870605,1.9700000286102293,0.3783223628997803,0.0012911963276565,607.7899780273438,-5.658613681793213,-68.7237548828125,14060.8623046875,1145.7742919921875,3598.74365234375,293.25,-10.021981239318848,-113.7987060546875,12538.1376953125,1021.6923828125,56.31625747680664,28.797422409057617,521.5900268554688,6400.91650390625,520.719970703125,14.201666831970217,-0.4442388415336609,-17.81103515625,48983.73828125,1.8091570138931277,-0.1435114294290542,-5.01971435546875,4257.37841796875,346.9200134277344,42862.9140625,3492.76025390625,66.6231460571289,87.78560638427734,5.816932201385498,38.48638916015625,700.11328125,402.5193176269531,32.79999923706055,8591.7412109375,-0.4842056632041931,-0.756134033203125,1907.1015625,155.40354919433594,6.298970699310303,17.59636116027832,,1.7440239191055298,0.90277099609375,52.66666030883789,219.42210388183597,17.8799991607666,646.3215942382812,3.4337072372436523,1.3237022161483765,-2.536173105239868,-12.598275184631348,485.9787902832031,2132.861572265625,173.8000030517578,5963.89794921875,33.37686538696289,12.214391708374023,0.8700000047683716,0.1667976677417755,-3.3375332355499268,-14.72222900390625,426.3888854980469,1881.04150390625,153.27999877929688,5232.61474609375,29.436166763305664,10.716683387756348,1.55505633354187,25.2176513671875,1646.872802734375,256.1152038574219,20.8700008392334,20210.30859375,-3.439154863357544,-1.3784561157226562,474.95794677734375,38.70278930664063,4.007912635803223,41.39182662963867,5.196875095367432,1.9700000286102293,0.0,6.466065883636475,0.3156251907348633,24.17570304870605,0.0,63.775691986083984,0.3783223628997803,0.0,0.1306161284446716,6390.2392578125,3991.526611328125,3.663763523101807,2.1239538192749023,59.58990859985352,251.8200225830078,20.520000457763672,731.283203125,3.940697908401489,1.4977083206176758,49.99999237060547,0.002777777146548,0.0083333328366279,0.0,0.0,0.1022660806775093,0.0,0.0002094465744448,118.18182373046876,0.9027777314186096,1.6666666269302368,8.222193717956543,0.6700000166893005,20.45321655273437,0.1286680102348327,0.0418893173336982
Germany,1994,DEU,81773613.0,2283952742009.0,459.8603210449219,0.236245572566986,3.5172581672668457,0.2876189053058624,25.31378746032715,2.069999933242798,0.3972747325897217,0.0072976960800588,604.3200073242188,-2.995584011077881,-34.3226318359375,13591.8134765625,1111.45166015625,3549.9228515625,290.2900085449219,-7.855659961700439,-80.26068115234375,11512.6591796875,941.4317016601562,55.71250534057617,28.20063781738281,523.3900146484375,6400.4755859375,521.0499877929688,14.350953102111816,-0.9358447194099426,-37.3544921875,48355.109375,1.7312846183776855,-1.0424045324325562,-36.40869140625,4242.4443359375,346.9200134277344,42267.32421875,3456.3515625,66.58094787597656,87.69731140136719,1.8302701711654663,12.81396484375,712.92724609375,441.4626770019531,36.09999847412109,8718.3046875,4.837347984313965,7.517410278320312,1992.3414306640625,162.92095947265625,6.928317546844482,18.08895874023437,,6.513716697692871,3.4305572509765625,56.09721755981445,243.72164916992188,19.93000030517578,686.00634765625,3.8249690532684326,1.423343300819397,-0.1577760726213455,-1.1016271114349363,484.8771667480469,2129.41552734375,174.1300048828125,5929.50634765625,33.41905975341797,12.302689552307127,2.3399999141693115,0.4470853209495544,-1.49837327003479,-6.388916015625,419.9999694824219,1842.8927001953125,150.6999969482422,5136.130859375,28.9223690032959,10.656574249267578,-0.9047465324401855,-14.9000244140625,1631.9727783203125,251.0589904785156,20.530000686645508,19957.205078125,-3.979339361190796,-1.5401153564453125,454.4580078125,37.16267395019531,3.9401211738586426,41.40771484375,5.956250190734863,2.069999933242798,0.0,14.61214828491211,0.7593750953674316,25.31378746032715,0.0,72.83828735351562,0.3972747325897217,0.0,0.1511267274618148,6371.85986328125,3954.172119140625,9.513609886169434,5.287289142608643,64.877197265625,286.5227355957031,23.43000030517578,793.375732421875,4.496689319610596,1.646116018295288,33.33333969116211,0.0027777785435318,0.0111111113801598,0.0,0.0,0.1358764916658401,0.0,0.0002819199871737,51.49999237060547,0.8583332300186157,2.5249998569488525,17.487302780151367,1.4299999475479126,30.8779296875,0.2744458317756653,0.0640663057565689
Germany,1995,DEU,82019890.0,2347761113534.0,24.98502540588379,0.0718616545200347,4.382846355438232,0.3594805598258972,29.62696075439453,2.430000066757202,0.4578686058521271,0.0090747689828276,596.3800048828125,-5.17451286315918,-57.51220703125,12849.8037109375,1053.939453125,3525.24267578125,289.1400146484375,-2.3459622859954834,-22.08563232421875,11208.818359375,919.3460693359376,54.480712890625,26.605770111083984,535.5399780273438,6529.3916015625,530.719970703125,14.57296371459961,0.5215515494346619,20.623046875,48461.35546875,1.693015217781067,0.1762263774871826,6.09100341796875,4288.10595703125,351.7099914550781,42214.671875,3462.442626953125,66.27035522460938,87.40630340576172,9.039681434631348,64.44635009765625,777.3735961914062,501.0979614257813,41.09999847412109,9477.8671875,3.189416646957397,5.19622802734375,2049.71240234375,168.1171875,7.744196891784668,19.62410926818848,,6.739292144775391,3.780555725097656,59.87777328491211,265.5453491210937,21.780000686645508,730.0396728515625,4.1038594245910645,1.511561393737793,2.9041972160339355,13.999309539794922,498.87646484375,2182.519287109375,179.00999450683594,6082.38427734375,33.72965240478516,12.593695640563965,4.820000171661377,0.9000262022018433,1.9179954528808596,8.055572509765625,428.0555419921875,1866.4984130859373,153.08999633789062,5218.923828125,28.84572029113769,10.805883407592772,-0.0516638308763504,-0.8431396484375,1631.129638671875,261.7657775878906,21.46999931335449,19887.001953125,0.7296879887580872,0.2711715698242187,456.3995971679688,37.43384552001953,4.045447826385498,41.17642593383789,6.403125286102295,2.430000066757202,0.0,7.502623558044434,0.4468750953674316,29.62696075439453,0.0,78.06795501708984,0.4578686058521271,0.0,0.161641240119934,6470.625,3974.795166015625,9.303481101989746,5.943737030029297,70.82093811035156,316.0209045410156,25.920000076293945,863.4605102539062,4.883931636810303,1.7878118753433228,24.99999046325684,0.0027777766808867,0.0138888880610466,0.0,0.0,0.1693356037139892,0.0,0.0003506127104628,65.0165023803711,1.6416666507720947,4.166666507720947,20.848602294921875,1.7100000381469729,50.80068206787109,0.3222038149833679,0.1051838099956512
Germany,1996,DEU,82263195.0,2391519573153.0,57.075321197509766,0.2051746845245361,6.86400842666626,0.5646552443504333,30.390260696411133,2.5,0.4560129940509796,0.0137979593127965,591.3400268554688,-0.4305368363857269,-4.53759765625,12756.638671875,1049.40185546875,3598.085205078125,295.989990234375,-6.403689861297607,-58.8720703125,10460.01171875,860.4739990234375,53.9901123046875,25.64326477050781,542.9600219726562,6600.27880859375,548.22998046875,14.559966087341309,3.2970387935638428,131.050537109375,49911.08984375,1.7168354988098145,3.3429346084594727,115.7471923828125,4396.376953125,361.6600036621094,43496.8515625,3578.18994140625,65.96866607666016,87.43692779541016,11.903719902038574,92.536376953125,869.9099731445312,553.8321533203125,45.560001373291016,10574.716796875,8.294541358947754,13.944549560546877,2213.16162109375,182.06173706054688,8.310380935668945,21.25718879699707,,-12.70179557800293,-7.605552673339844,52.272220611572266,266.94805908203125,21.959999084472656,635.4265747070312,4.005618095397949,1.2773280143737793,3.1225662231445312,15.243372917175291,514.119873046875,2267.964599609375,186.57000732421875,6249.69482421875,34.031341552734375,12.56307315826416,-5.269999980926514,-0.9706055521965028,4.875405788421631,20.86944580078125,448.9249877929688,1945.2198486328125,160.02000427246094,5457.17919921875,29.188480377197266,10.969965934753418,1.701177716255188,27.7484130859375,1658.8780517578125,244.4592742919922,20.11000061035156,20165.494140625,0.8311985731124878,0.3111495971679687,458.83209228515625,37.7449951171875,3.668168783187866,40.53647232055664,6.696874618530273,2.5,0.0,4.587596893310547,0.2937493324279785,30.390260696411133,0.0,81.40790557861328,0.4560129940509796,0.0,0.1636453568935394,6664.3408203125,4105.845703125,-7.482776641845703,-5.626072883605957,65.19486236572266,322.7445678710937,26.549999237060547,792.5155639648438,4.842857837677002,1.593106746673584,20.000003814697266,0.0027777776122093,0.0166666656732559,0.1215610429644584,0.0099999997764825,0.2026017308235168,0.0018240519566461,0.0004072679439559,35.466670989990234,1.4777779579162598,5.644444465637207,25.28469657897949,2.0799999237060547,68.61445617675781,0.3794028162956238,0.1379280835390091
Germany,1997,DEU,82389631.0,2461046373781.0,63.56804656982422,0.3589403033256531,11.210094451904297,0.9235955476760864,32.164241790771484,2.650000095367432,0.485019326210022,0.0228673443198204,575.3099975585938,-3.1049647331237797,-32.58355712890625,12341.5810546875,1016.8182983398438,3451.162353515625,284.3399963378906,-4.2165961265563965,-36.28271484375,10003.580078125,824.1912841796875,52.04165649414063,25.175451278686523,544.02001953125,6603.015625,546.3699951171875,14.8024320602417,-1.2825297117233276,-52.65869140625,49195.3515625,1.6469364166259766,-2.275197505950928,-81.410888671875,4284.3984375,352.989990234375,42441.98046875,3496.779052734375,64.60639953613281,86.57691192626953,-4.469014644622803,-38.87640380859375,831.0335693359375,583.8113403320312,48.09999847412109,10086.6279296875,-1.6999064683914185,-3.094879150390625,2172.201171875,178.96685791015625,8.803557395935059,20.575597763061523,,0.7120781540870667,0.3722190856933594,52.644439697265625,210.7061309814453,17.360000610351562,638.96923828125,3.1773340702056885,1.3034260272979736,5.562761306762695,28.02908706665039,542.14892578125,2347.14013671875,193.3800048828125,6580.3056640625,35.39360046386719,13.423089981079102,-2.3499999046325684,-0.4319693744182586,5.392509460449219,24.20834350585937,473.1333312988281,2067.371826171875,170.3300018310547,5742.6318359375,31.17484474182129,11.714329719543455,-0.5998588800430298,-9.950927734375,1648.9271240234375,249.4245758056641,20.549999237060547,20013.76953125,-5.867176055908203,-2.2145652770996094,431.2488098144531,35.53042984008789,3.761187314987183,40.82586288452149,7.178124904632568,2.650000095367432,0.0,7.186190128326416,0.4812502861022949,32.164241790771484,0.0,87.12413024902344,0.485019326210022,0.0,0.1777235269546508,6631.5380859375,4053.18701171875,6.7304463386535645,3.8207428455352783,69.0156021118164,279.7682189941406,23.049999237060547,837.6734008789062,4.218752861022949,1.7087604999542236,83.33332824707031,0.0138888880610466,0.0305555537343025,0.1213744953274726,0.0099999997764825,0.3708665072917938,0.0018302615499123,0.0007565263658761,45.96456527709961,2.594444274902344,8.23888874053955,36.77647399902344,3.0299999713897705,99.99909973144533,0.5545692443847656,0.2039870172739029
Germany,1998,DEU,82011933.0,2535903706522.0,11.092945098876951,0.1024539470672607,12.510977745056152,1.0260494947433472,37.311641693115234,3.059999942779541,0.5571131706237793,0.0256154853850603,587.0399780273438,-2.390394449234009,-24.30596923828125,12102.0478515625,992.5123291015624,3563.6279296875,292.260009765625,-8.267951965332031,-68.14373779296875,9218.75,756.0475463867188,53.209774017333984,24.77822494506836,548.6199951171875,6689.51416015625,549.260009765625,14.968554496765137,-0.827877402305603,-33.555419921875,49012.765625,1.5850883722305298,-0.42608442902565,-14.89923095703125,4423.0146484375,362.739990234375,42455.76953125,3481.8798828125,66.04158020019531,86.92566680908203,0.9165332913398744,7.61669921875,838.6502685546875,618.6904907226562,50.7400016784668,10225.9541015625,-2.2893614768981934,-4.097198486328125,2132.24658203125,174.86965942382812,9.23788356781006,20.937034606933597,,0.2638304531574249,0.1388931274414062,52.78333282470703,209.9694366455078,17.219999313354492,643.6055297851562,3.135127067565918,1.3177441358566284,-3.3904354572296143,-18.44580841064453,523.703125,2274.30322265625,186.5200042724609,6385.6943359375,33.95841598510742,13.07433032989502,-0.6399999856948853,-0.1166563332080841,-5.1242289543151855,-24.24444580078125,448.8888854980469,1970.9327392578125,161.63999938964844,5473.4580078125,29.428686141967773,11.206581115722656,0.1085578054189682,1.7900390625,1650.7171630859375,240.69667053222656,19.739999771118164,20127.767578125,5.357142448425293,1.9034156799316408,456.4438781738281,37.43384552001953,3.593926191329956,41.210411071777344,8.493749618530273,3.059999942779541,0.0,18.32825469970703,1.315624713897705,37.311641693115234,0.0,103.5672378540039,0.5571131706237793,0.0,0.2120477855205536,6697.318359375,4019.631591796875,8.35184383392334,5.798637390136719,74.81423950195312,303.3704833984375,24.8799991607666,912.2360229492188,4.529730796813965,1.8677492141723635,36.36363220214844,0.0111111104488372,0.0416666641831398,0.1219334751367569,0.0099999997764825,0.508056104183197,0.0018206313252449,0.0010402147890999,51.348609924316406,4.230554580688477,12.469443321228027,55.96746826171875,4.590000152587891,152.04425048828125,0.8356698155403137,0.311301589012146
Germany,1999,DEU,81678279.0,2613176576967.0,30.201133728027344,0.3098785877227783,16.35597801208496,1.3359280824661257,42.973480224609375,3.509999990463257,0.6390299797058105,0.0338337607681751,566.4299926757812,-3.720927476882935,-36.9306640625,11699.3369140625,955.5816650390624,3443.632568359375,281.2699890136719,-2.658834218978882,-20.10205078125,9010.2958984375,735.9454956054688,51.20796203613281,24.20109367370605,550.3099975585938,6737.53173828125,549.27001953125,15.287541389465332,-1.394935965538025,-56.0712890625,48526.4921875,1.5167595148086548,-2.556088924407959,-88.99993896484375,4291.9609375,350.5599975585937,41539.5625,3392.8798828125,63.82289123535156,85.92819213867188,-0.2932583093643188,-2.45941162109375,836.1908569335938,634.195556640625,51.79999923706055,10237.6162109375,6.812804698944092,11.913528442382812,2286.81591796875,186.7831878662109,9.43069839477539,21.177398681640625,,8.862224578857422,4.677780151367188,57.46111297607422,240.5780334472656,19.649999618530277,703.5054321289062,3.577475309371948,1.4552621841430664,6.175730705261231,31.92305374145508,555.6261596679688,2432.837890625,198.7100067138672,6802.61865234375,36.17710876464844,14.071807861328123,1.0399999618530271,0.1889843791723251,5.200489521026611,23.34442138671875,472.2333068847656,2081.336669921875,170.0,5781.62646484375,30.95016860961914,11.959796905517578,-3.005352020263672,-49.60986328125,1601.1072998046875,214.1328125,17.489999771118164,19602.607421875,-6.779660224914551,-2.5378875732421875,427.2366943359375,34.895957946777344,3.1842262744903564,40.54969787597656,9.1875,3.509999990463257,0.0,8.16777515411377,0.6937503814697266,42.973480224609375,0.0,112.4840087890625,0.6390299797058105,0.0,0.2326829433441162,6724.79931640625,3963.560302734375,11.959166526794434,8.578631401062012,83.39287567138672,351.50103759765625,28.709999084472656,1020.9920654296876,5.226937294006348,2.112010717391968,26.66666603088379,0.0111111104488372,0.052777774631977,0.2448631376028061,0.0199999995529651,0.6461665630340576,0.0036411962937563,0.0013366517378017,23.14546775817871,2.886111259460449,15.355554580688477,67.70465850830078,5.53000020980835,188.0004730224609,1.0067908763885498,0.3888953030109405
Germany,2000,DEU,81797255.0,2718560455818.0,92.32049560546876,1.2333353757858276,31.41014289855957,2.569263458251953,52.93576049804688,4.329999923706055,0.7610510587692261,0.0646900087594986,573.1599731445312,3.821144819259644,36.51416015625,12128.7177734375,992.0958251953124,3627.0166015625,296.67999267578125,-4.057206153869629,-29.85882568359375,8632.15625,706.086669921875,52.14517593383789,24.979412078857425,572.010009765625,6993.02197265625,568.9500122070312,15.806951522827148,0.6211308836936951,24.618896484375,48756.8828125,1.467018723487854,-0.032519057393074,-1.10333251953125,4449.17138671875,363.9299926757813,41465.65234375,3391.7763671875,63.96519470214844,85.39959716796875,-0.830552875995636,-6.94500732421875,829.245849609375,601.4871826171875,49.20000076293945,10137.8203125,-5.42270040512085,-10.128692626953123,2159.662841796875,176.6544952392578,8.64750862121582,20.879106521606445,326.1000061035156,20.37125968933105,11.705551147460938,69.16666412353516,265.6568298339844,21.729999542236328,845.5866088867188,3.819316148757935,1.7415077686309814,4.719067096710205,24.25141143798828,579.8775634765625,2506.441162109375,205.0200042724609,7089.2060546875,36.0348014831543,14.6004056930542,3.059999942779541,0.5349556803703308,-0.2341091930866241,-1.10552978515625,471.1277770996094,2073.54150390625,169.61000061035156,5759.70166015625,29.811054229736328,11.862256050109863,-1.9157044887542725,-30.6724853515625,1570.434814453125,220.66754150390625,18.049999237060547,19199.11328125,16.35036277770996,5.705615997314453,496.368408203125,40.6015739440918,3.1725106239318848,39.54107666015625,10.625,4.329999923706055,0.0,15.646259307861328,1.4375,52.93576049804688,0.0,129.8943328857422,0.7610510587692261,0.0,0.2675207853317261,6955.6123046875,3988.17919921875,32.31950378417969,25.35694122314453,108.74981689453124,432.8995971679688,35.40999984741211,1329.5045166015625,6.223745346069336,2.7381491661071777,-100.0,-0.052777774631977,0.0,0.0,0.0,0.0,0.0,0.0,71.8523941040039,11.033332824707031,26.388887405395508,114.30702209472656,9.350000381469728,322.6133728027344,1.6433781385421753,0.6644306778907776
Germany,2001,DEU,81933882.0,2793373055251.0,40.002906799316406,1.027780055999756,43.90178298950195,3.597043514251709,56.020782470703125,4.590000152587891,0.7928283214569092,0.0888857543468475,565.47998046875,0.2862838208675384,2.8402099609375,12143.1572265625,994.93603515625,3585.085693359375,293.739990234375,-4.04463005065918,-28.55859375,8269.205078125,677.528076171875,50.737552642822266,24.58564567565918,582.5999755859375,7110.611328125,578.9400024414062,15.761367797851562,1.8710260391235352,74.619873046875,49586.3125,1.454442024230957,2.0226821899414062,68.6048583984375,4512.9072265625,369.760009765625,42233.828125,3460.38134765625,63.86845016479492,85.50872039794922,5.455087184906006,45.236083984375,874.48193359375,677.3754272460938,55.5,10673.01953125,0.950624704360962,1.6793212890625,2176.5576171875,178.3338165283203,9.586485862731934,21.609130859375,327.3800048828125,-6.827304840087891,-5.0782623291015625,64.0884017944336,277.4187927246094,22.729999542236328,782.1965942382812,3.926140785217285,1.583674430847168,1.870111107826233,6.557853221893311,586.4354248046875,2553.0341796875,209.17999267578125,7157.4228515625,36.13154983520508,14.491277694702148,3.660000085830689,0.6282183527946472,1.0017274618148804,2.0904541015625,473.2182312011719,2090.710205078125,171.3000030517578,5775.61083984375,29.588558197021484,11.693592071533203,1.3071898221969604,20.528564453125,1590.96337890625,250.4458465576172,20.520000457763672,19417.6484375,1.359999656677246,0.5521812438964844,502.2800598144531,41.15375518798828,3.544408798217773,39.31394577026367,16.25,4.590000152587891,0.0,52.941165924072266,5.625,56.020782470703125,0.0,198.3306427001953,0.7928283214569092,0.0,0.4015501737594604,7065.94140625,4062.799072265625,5.518507957458496,4.4673991203308105,113.21721649169922,462.3240051269531,37.880001068115234,1381.8118896484375,6.54299259185791,2.7976856231689453,,0.2762431204319,0.2762431204319,1.2204962968826294,0.1000000014901161,3.37153697013855,0.0172729473561048,0.0068261828273534,10.526315689086914,2.61663818359375,29.005525588989254,127.66390991210938,10.460000038146973,354.0113525390625,1.8067502975463867,0.7167491912841797
Germany,2002,DEU,82068328.0,2822441773260.0,57.13692855834961,2.0552401542663574,68.8729019165039,5.652283668518066,64.70217895507812,5.309999942779541,0.9096203446388244,0.1415159106254577,569.6199951171875,0.2224030941724777,2.2127685546875,12150.2265625,997.1488037109376,3650.61669921875,299.6000061035156,0.2854164838790893,1.93377685546875,8279.2216796875,679.4618530273438,51.32246017456055,24.965557098388672,593.760009765625,7234.947265625,583.760009765625,16.112442016601562,-1.257167100906372,-51.076171875,48882.71875,1.4213660955429075,-1.5121116638183594,-52.3248291015625,4562.41748046875,374.4299926757813,41527.0625,3408.056640625,64.14108276367188,85.32731628417969,-0.1548489332199096,-1.3541259765625,873.1278076171875,686.0137329101562,56.29999923706055,10639.03515625,-0.2613010704517364,-0.4659881591796875,2167.31396484375,177.86782836914062,9.644373893737791,21.860450744628903,332.5199890136719,2.155172348022461,0.843109130859375,64.93151092529297,281.71649169921875,23.1200008392334,791.1884155273438,3.960531711578369,1.625686526298523,1.258633732795715,-0.3941480815410614,586.0413208007812,2550.679443359375,209.3300018310547,7140.89501953125,35.85891342163086,14.672682762145996,10.0,1.6841821670532229,-3.772801637649536,-21.596343994140625,451.6218872070313,2008.5701904296875,164.83999633789062,5502.99853515625,28.23763084411621,11.307231903076172,-3.3428471088409424,-53.1834716796875,1537.7799072265625,225.7874755859375,18.530000686645508,18737.80078125,6.166379928588867,2.5376968383789062,532.3789672851562,43.69145202636719,3.174249649047852,38.50130844116211,20.0,5.309999942779541,0.0,23.076929092407227,3.75,64.70217895507812,0.0,243.69937133789065,0.9096203446388244,0.0,0.5007388591766357,7113.09716796875,4011.722900390625,21.49266624450684,21.20219612121582,134.41940307617188,542.1092529296875,44.4900016784668,1637.896240234375,7.621283054351807,3.3654510974884038,100.0,0.2717020809650421,0.5479452013969421,2.4369938373565674,0.2000000029802322,6.676694869995117,0.034260656684637,0.0137188732624053,50.476192474365234,14.282144546508787,43.28767013549805,193.25360107421875,15.859999656677246,527.4589233398438,2.716869831085205,1.083790898323059
Germany,2003,DEU,82111619.0,2831676106520.0,43.28504180908203,2.4465932846069336,98.63253021240234,8.098876953125,108.99797058105467,8.949999809265137,1.486636757850647,0.2027934789657592,570.010009765625,1.6518166065216064,16.4710693359375,12344.4150390625,1013.619873046875,3709.949951171875,304.6300048828125,-1.0687097311019895,-7.261474609375,8186.42236328125,672.2003784179688,50.600467681884766,25.38074111938477,598.760009765625,7292.025390625,602.030029296875,16.60824966430664,-0.0312073677778244,-1.251953125,48841.69921875,1.4162887334823608,-0.0880195423960685,-2.999755859375,4753.28564453125,390.2999877929688,41468.63671875,3405.056640625,64.83065032958984,85.26161193847656,1.2131006717681885,10.5919189453125,883.7197265625,762.255126953125,62.59000015258789,10762.419921875,4.097876071929932,7.2888031005859375,2254.938232421875,185.15663146972656,10.396491050720217,22.128080368041992,343.1600036621094,-22.695371627807617,-15.009994506835938,49.92151641845703,223.1109313964844,18.31999969482422,607.971435546875,3.043037414550781,1.2500200271606443,1.4933189153671265,2.559393405914306,588.6007080078125,2578.563232421875,211.72999572753903,7168.2998046875,35.169342041015625,14.73838710784912,-3.2699999809265137,-0.5461286306381226,0.1322492659091949,-1.867156982421875,449.7547302246094,2010.1905517578125,165.05999755859375,5477.35791015625,27.417236328125,11.261725425720217,-1.9549444913864136,-30.062744140625,1507.7171630859375,281.080810546875,23.07999992370605,18361.80078125,4.989692211151123,2.1800689697265625,558.6483764648438,45.87152099609375,3.833695888519287,37.75279235839844,27.964534759521484,8.949999809265137,0.0,39.82267379760742,7.964534759521484,108.99797058105467,0.0,340.5673217773437,1.486636757850647,0.0,0.7002236843109131,7331.849609375,4010.470947265625,5.828614234924316,4.426550388336182,138.84596252441406,568.3726196289062,46.66999816894531,1690.941650390625,7.752104759216309,3.4766616821289062,56.499996185302734,0.3049157857894897,0.8528609871864319,3.775348901748657,0.3100000023841858,10.386605262756348,0.0514924488961696,0.0213553868234157,20.803794860839844,8.720500946044922,52.00817108154297,232.4884185791016,19.09000015258789,633.3838500976562,3.17093825340271,1.3022692203521729
Germany,2004,DEU,82092706.0,2894624877966.0,33.29477310180664,2.696502685546875,131.50230407714844,10.795379638671877,129.6095733642578,10.640000343322754,1.745406985282898,0.2704364657402038,554.7100219726562,-2.5167055130004883,-25.50982666015625,12036.5146484375,988.1100463867188,3639.421875,298.7699890136719,1.0628210306167605,7.144287109375,8275.3349609375,679.3446655273438,49.01082611083984,24.753273010253903,606.97998046875,7393.8359375,609.5999755859375,16.920896530151367,-0.0144032137468457,-0.57763671875,48845.9140625,1.385289430618286,-1.123214602470398,-38.24609375,4684.4599609375,384.55999755859375,41012.30078125,3366.810546875,63.08399200439453,84.34241485595703,0.5081683397293091,4.49078369140625,888.2105102539062,763.4052124023438,62.66999816894531,10819.603515625,-7.464745998382568,-13.82147216796875,2087.093505859375,171.3351593017578,10.280511856079102,22.25067710876465,338.1499938964844,13.233437538146973,6.299953460693359,56.22146987915039,252.7630157470703,20.75,684.8533935546875,3.403871536254883,1.4084113836288452,7.273341655731201,36.42451858520508,625.0252075195312,2741.291015625,225.0399932861328,7613.65087890625,36.916011810302734,15.657588005065918,-2.619999885559082,-0.4316451847553253,1.2147127389907837,2.9959716796875,452.7507019042969,2035.1383056640625,167.07000732421875,5515.11474609375,27.406497955322266,11.341917037963867,-1.1425917148590088,-17.22705078125,1490.4901123046875,281.6328125,23.1200008392334,18156.181640625,-5.824775695800781,-2.671913146972656,526.2295532226562,43.19960784912109,3.7926511764526367,37.33846282958984,33.23598098754883,10.640000343322754,0.0,18.85047149658203,5.271446228027344,129.6095733642578,0.0,404.859130859375,1.745406985282898,0.0,0.832598865032196,7425.7509765625,4009.893310546875,25.532617568969727,33.42854690551758,172.27450561523438,706.1528930664062,57.970001220703125,2098.5361328125,9.509514808654783,4.315670967102051,77.95526885986328,0.6566241383552551,1.509485125541687,6.821556091308594,0.5600000023841858,18.3875675201416,0.0918635204434394,0.0378143079578876,36.317909240722656,18.50402069091797,70.51219177246094,316.958740234375,26.020000457763672,858.9337158203125,4.268373012542725,1.7664101123809814
